ID,valor,marca,modelo,ano_produzido,categoria,combustivel,quilometragem,cambio,cor
11396,8467,BMW,525,1997,Sedan,LPG,111111.0,Tiptronic,Silver
11397,7840,MITSUBISHI,Colt,2006,Hatchback,Petrol,235000.0,Tiptronic,Black
11398,31047,HYUNDAI,Veloster,2019,Hatchback,Petrol,12000.0,Tiptronic,White
11399,4000,SUBARU,Forester,2003,Goods wagon,Petrol,1000.0,Tiptronic,White
11400,7527,CHEVROLET,Sonic LT,2013,Hatchback,Petrol,190460.0,Tiptronic,White
11401,26500,HYUNDAI,Tucson SE,2017,Jeep,Petrol,46932.0,Automatic,Black
11402,6586,CHEVROLET,Captiva,2007,Jeep,Diesel,74588.0,Automatic,White
11403,17249,TOYOTA,Prius C,2013,Hatchback,Hybrid,90000.0,Automatic,Blue
11404,26149,SSANGYONG,Korando,2016,Jeep,Diesel,105344.0,Automatic,White
11405,9408,HONDA,FIT,2014,Hatchback,Hybrid,139000.0,Automatic,Silver
11406,5175,HYUNDAI,Sonata,2015,Sedan,LPG,537500.0,Automatic,Orange
11407,40142,MERCEDES-BENZ,Viano,2010,Minivan,Diesel,177000.0,Tiptronic,Silver
11408,36774,CHEVROLET,Captiva,2015,Jeep,Diesel,92825.0,Automatic,Grey
11409,40064,SSANGYONG,Actyon,2016,Jeep,Petrol,48536.0,Automatic,White
11410,11290,HONDA,FIT,2014,Hatchback,Hybrid,60000.0,Automatic,Silver
11411,31361,HYUNDAI,H1 grandstarex,2011,Minivan,Diesel,77000.0,Automatic,Silver
11412,47038,KIA,Sportage PRESTIGE,2015,Jeep,Diesel,34000.0,Tiptronic,White
11413,18817,INFINITI,QX56,2006,Jeep,Petrol,219200.0,Automatic,Silver
11414,13172,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,325811.0,Automatic,Black
11415,3450,SUBARU,Outback,2019,Jeep,Petrol,15480.0,Automatic,White
11416,6115,OPEL,Vectra,2000,Sedan,Petrol,240000.0,Manual,Black
11417,8900,MITSUBISHI,Airtrek,2001,Jeep,CNG,190000.0,Tiptronic,Grey
11418,549,MERCEDES-BENZ,GLE 350,2016,Jeep,Petrol,91493.0,Automatic,Black
11419,10976,HYUNDAI,Sonata,2015,Sedan,LPG,662021.0,Automatic,White
11420,282,HYUNDAI,Sonata,2012,Sedan,Hybrid,93816.0,Automatic,Black
11421,4391,FIAT,500,2013,Jeep,Petrol,107054.0,Automatic,Black
11422,25089,HONDA,Cr-v,2012,Jeep,LPG,87792.0,Automatic,Brown
11423,2744,SUBARU,XV,2013,Jeep,Petrol,108259.0,Automatic,Grey
11424,150,MERCEDES-BENZ,Sprinter,2012,Microbus,Diesel,200000.0,Manual,Silver
11425,6272,VOLKSWAGEN,Passat,2000,Sedan,Petrol,250000.0,Tiptronic,Silver
11426,5645,VOLKSWAGEN,Golf,1997,Hatchback,Petrol,220000.0,Manual,Black
11427,314,MERCEDES-BENZ,E 350,2010,Sedan,Petrol,274771.0,Automatic,White
11428,6272,NISSAN,Skyline 4WD,2004,Sedan,Petrol,156000.0,Automatic,Silver
11429,25716,BMW,X5,2016,Jeep,Petrol,0.0,Automatic,Grey
11430,3800,MAZDA,Protege,2001,Sedan,Petrol,11111111.0,Automatic,White
11431,94,HYUNDAI,Sonata,2015,Sedan,Hybrid,261928.0,Automatic,Black
11432,941,TOYOTA,Highlander,2008,Sedan,Hybrid,226094.0,Automatic,White
11433,32302,MERCEDES-BENZ,E 350,2014,Sedan,Diesel,101424.0,Automatic,Grey
11434,6899,TOYOTA,Will Chypa,2002,Hatchback,Petrol,102000.0,Automatic,Blue
11435,43905,BMW,535,2015,Sedan,Petrol,7800.0,Tiptronic,White
11436,65858,MERCEDES-BENZ,Vito,2014,Minivan,Diesel,120000.0,Manual,Black
11437,38574,MERCEDES-BENZ,E 350,2013,Sedan,Petrol,143000.0,Tiptronic,Grey
11438,42337,MERCEDES-BENZ,E 350,2013,Sedan,Petrol,150000.0,Tiptronic,Black
11439,11290,MERCEDES-BENZ,C 320 AMG,2004,Sedan,Petrol,100000.0,Manual,Black
11440,314,MERCEDES-BENZ,E 350,2009,Sedan,Diesel,266061.0,Automatic,Black
11441,10192,KIA,Ceed,2007,Hatchback,Diesel,1000.0,Manual,Grey
11442,314,SUBARU,Forester,2012,Jeep,Petrol,204579.0,Automatic,Black
11443,7527,CHEVROLET,Camaro,2011,Coupe,Petrol,168350.0,Automatic,Red
11444,16568,HYUNDAI,Elantra,2015,Sedan,Diesel,100535.0,Automatic,White
11445,53580,HYUNDAI,Santa FE,2015,Jeep,Diesel,143470.0,Automatic,White
11446,5959,TOYOTA,RAV 4,2012,Jeep,Petrol,159901.0,Automatic,Brown
11447,34497,MERCEDES-BENZ,C 300,2014,Sedan,Petrol,100358.0,Tiptronic,Grey
11448,3500,VOLVO,S40,2001,Sedan,Petrol,133502.0,Automatic,Green
11449,9408,BMW,225,1999,Sedan,Petrol,250000.0,Tiptronic,Black
11450,1803,TOYOTA,Prius,2010,Hatchback,Hybrid,258909.0,Automatic,White
11451,17719,HYUNDAI,H1,2012,Minivan,Diesel,52600.0,Automatic,White
11452,627,MINI,Cooper S Cabrio,2013,Hatchback,Petrol,134035.0,Automatic,Red
11453,8006,HYUNDAI,I30,2008,Hatchback,Diesel,62444.0,Automatic,Silver
11454,11917,FORD,Transit,2000,Microbus,CNG,300000.0,Manual,Yellow
11455,15367,NISSAN,Juke,2012,Jeep,Petrol,139200.0,Tiptronic,Black
11456,20385,BUICK,Encore,2015,Jeep,Petrol,58000.0,Automatic,White
11457,42933,TOYOTA,Aqua,2017,Hatchback,Petrol,50909.0,Automatic,Black
11458,28225,DODGE,RAM 1500,2000,Jeep,Petrol,60800.0,Automatic,Blue
11459,784,TOYOTA,Prius,2012,Hatchback,Hybrid,174285.0,Automatic,Silver
11460,18817,HONDA,FIT,2016,Hatchback,Petrol,49600.0,Automatic,White
11461,9408,TOYOTA,VOXY,2003,Minivan,CNG,200000.0,Automatic,White
11462,15988,TOYOTA,Aqua,2013,Universal,Hybrid,88777.0,Automatic,Yellow
11463,37984,HYUNDAI,Sonata,2016,Sedan,Petrol,101200.0,Automatic,Grey
11464,25089,MERCEDES-BENZ,Sprinter,2009,Microbus,Diesel,327000.0,Manual,White
11465,26657,TOYOTA,Camry SE,2014,Sedan,Petrol,128320.0,Tiptronic,Silver
11466,157,TOYOTA,Prius,2013,Sedan,Hybrid,321616.0,Automatic,Red
11467,14113,TOYOTA,Prius,2008,Hatchback,Hybrid,95520.0,Variator,Red
11468,23521,TOYOTA,Camry,2014,Sedan,Petrol,147845.0,Automatic,Grey
11469,13322,CHEVROLET,Spark,2018,Hatchback,Petrol,62499.0,Automatic,White
11470,314,LEXUS,GX 460,2015,Jeep,Petrol,102907.0,Automatic,Black
11471,627,TOYOTA,Highlander,2008,Sedan,Hybrid,277405.0,Automatic,Grey
11472,2300,SUZUKI,Swift,2005,Hatchback,Petrol,23000000.0,Manual,Silver
11473,13454,HYUNDAI,H1,2008,Minivan,Diesel,93281.0,Automatic,Silver
11474,1725,TOYOTA,Highlander,2010,Jeep,Hybrid,226198.0,Automatic,Green
11475,45473,HYUNDAI,Tucson,2016,Jeep,Diesel,25000.0,Tiptronic,Silver
11476,30351,HYUNDAI,Santa FE,2013,Jeep,Diesel,149038.0,Automatic,White
11477,43416,HYUNDAI,Santa FE,2016,Jeep,Diesel,137986.0,Automatic,Silver
11478,392,TOYOTA,Camry,2019,Sedan,Petrol,12336.0,Automatic,Blue
11479,11726,HONDA,FIT,2015,Hatchback,Hybrid,102528.0,Automatic,Black
11480,19444,TOYOTA,Prius,2012,Hatchback,Hybrid,137000.0,Variator,White
11481,28225,MERCEDES-BENZ,C 220,2010,Sedan,Diesel,0.0,Tiptronic,Black
11482,25716,HYUNDAI,Elantra,2016,Sedan,Petrol,45500.0,Tiptronic,Black
11483,1300,VOLKSWAGEN,T3 0000,1985,Microbus,Petrol,0.0,Manual,Brown
11484,10349,MERCEDES-BENZ,E 320,2001,Sedan,CNG,0.0,Tiptronic,Grey
11485,18817,SKODA,Superb,2011,Sedan,Petrol,222000.0,Tiptronic,Black
11486,19000,HYUNDAI,Elantra,2013,Hatchback,Petrol,95000.0,Tiptronic,Grey
11487,12544,VOLKSWAGEN,Jetta,2013,Sedan,Petrol,112000.0,Manual,Grey
11488,36065,LEXUS,RX 350,2009,Jeep,Petrol,155200.0,Tiptronic,Brown
11489,392,HYUNDAI,Sonata,2015,Sedan,Hybrid,77830.0,Automatic,Grey
11490,1725,MERCEDES-BENZ,ML 350,2012,Jeep,Diesel,180659.0,Automatic,Black
11491,36899,HYUNDAI,H1,2016,Minivan,Diesel,110169.0,Automatic,Silver
11492,7213,MITSUBISHI,Mirage,2012,Hatchback,Petrol,111111.0,Automatic,Golden
11493,15367,HYUNDAI,Elantra,2010,Sedan,Petrol,230400.0,Tiptronic,Purple
11494,3450,TOYOTA,Prius,2012,Hatchback,Hybrid,35083.0,Automatic,White
11495,16308,MERCEDES-BENZ,E 320,2003,Sedan,CNG,160986.0,Tiptronic,Black
11496,9565,LEXUS,CT 200h,2016,Hatchback,Hybrid,71904.0,Automatic,White
11497,25089,VOLKSWAGEN,Passat,2014,Sedan,Petrol,68000.0,Tiptronic,Carnelian red
11498,14113,FORD,Focus,2015,Sedan,Petrol,54000.0,Automatic,Carnelian red
11499,14113,TOYOTA,Aqua,2013,Hatchback,Hybrid,100000.0,Variator,White
11500,10663,JEEP,Liberty,2003,Jeep,Petrol,216000.0,Automatic,Pink
11501,14740,TOYOTA,Camry,2007,Sedan,Hybrid,348800.0,Variator,Grey
11502,314,FORD,Fusion,2015,Sedan,Hybrid,91760.0,Automatic,Black
11503,6429,HONDA,Accord,2019,Sedan,Petrol,4088.0,Automatic,Blue
11504,29094,SSANGYONG,REXTON,2012,Jeep,Diesel,78732.0,Automatic,White
11505,19312,HYUNDAI,Tucson,2011,Jeep,Diesel,199660.0,Automatic,Grey
11506,44843,HYUNDAI,H1,2017,Universal,Diesel,105743.0,Automatic,White
11507,30,NISSAN,Note,2005,Hatchback,Petrol,117000.0,Variator,Carnelian red
11508,32744,CHEVROLET,Captiva,2015,Jeep,Diesel,48294.0,Automatic,Silver
11509,150,MERCEDES-BENZ,E 350,2013,Sedan,Diesel,160000.0,Automatic,Silver
11510,11290,HYUNDAI,Sonata,2016,Sedan,LPG,256355.0,Automatic,Silver
11511,4077,BMW,318,1995,Hatchback,Petrol,285000.0,Manual,Blue
11512,8467,NISSAN,Note,2007,Sedan,LPG,138000.0,Automatic,Black
11513,11604,HYUNDAI,Sonata,2014,Sedan,LPG,432435.0,Automatic,Silver
11514,14269,JAGUAR,F-pace,2017,Jeep,Diesel,50531.0,Automatic,Red
11515,42400,SSANGYONG,Actyon,2016,Jeep,Diesel,75300.0,Automatic,Black
11516,11917,TOYOTA,Prius,2008,Hatchback,Hybrid,190000.0,Automatic,Sky blue
11517,40142,BMW,X6,2008,Jeep,Petrol,139452.0,Tiptronic,Black
11518,7056,MITSUBISHI,Mirage,2014,Hatchback,Petrol,10000.0,Automatic,White
11519,56450,BMW,428,2014,Coupe,Petrol,110000.0,Automatic,White
11520,23521,TOYOTA,Camry,2014,Sedan,Petrol,167680.0,Tiptronic,Black
11521,15681,HYUNDAI,Sonata,2016,Sedan,LPG,276546.0,Automatic,Silver
11522,17249,MITSUBISHI,Lancer,2009,Universal,Petrol,124000.0,Variator,White
11523,16621,HYUNDAI,Elantra,2012,Sedan,Petrol,83000.0,Tiptronic,Blue
11524,1700,CITROEN,C5,2001,Goods wagon,Petrol,255000.0,Manual,Blue
11525,47,LEXUS,RX 350,2016,Jeep,Petrol,65981.0,Automatic,Black
11526,94,HONDA,FIT,2005,Hatchback,Petrol,0.0,Automatic,Silver
11527,14113,TOYOTA,Prius,2007,Hatchback,Hybrid,0.0,Automatic,Sky blue
11528,34108,HYUNDAI,H1,2014,Minivan,Diesel,97010.0,Automatic,Grey
11529,54882,TOYOTA,4Runner,2011,Jeep,Petrol,137600.0,Automatic,Grey
11530,941,VOLKSWAGEN,Jetta,2014,Sedan,Diesel,69248.0,Automatic,Blue
11531,220,CHEVROLET,Volt,2014,Hatchback,Hybrid,110958.0,Automatic,Black
11532,45473,TOYOTA,RAV 4,2017,Jeep,Petrol,17600.0,Automatic,Red
11533,12544,HYUNDAI,Sonata,2011,Sedan,Petrol,98000.0,Automatic,Silver
11534,16766,CHEVROLET,Cruze,2014,Sedan,Petrol,59532.0,Automatic,Grey
11535,31,MAZDA,CX-9,2012,Sedan,Petrol,291840.0,Automatic,Black
11536,10036,HYUNDAI,Sonata,2016,Sedan,LPG,513137.0,Automatic,Orange
11537,103178,PORSCHE,macan S,2015,Jeep,Petrol,82500.0,Tiptronic,Grey
11538,6272,HYUNDAI,Elantra,2009,Sedan,Diesel,53256.0,Automatic,Blue
11539,15367,HYUNDAI,Sonata,2015,Sedan,LPG,51274.0,Automatic,Silver
11540,14583,RENAULT,Megane 1.9CDI,2008,Sedan,Diesel,168974.0,Automatic,Silver
11541,16621,HYUNDAI,Genesis,2010,Coupe,Petrol,151977.0,Automatic,Blue
11542,13485,HYUNDAI,Sonata,2015,Sedan,LPG,30363.0,Automatic,Silver
11543,22947,HYUNDAI,Tucson,2010,Jeep,Diesel,199356.0,Automatic,White
11544,22580,TOYOTA,Camry,2013,Sedan,Hybrid,166720.0,Automatic,Silver
11545,15681,BMW,X5,2003,Jeep,Diesel,280000.0,Tiptronic,Grey
11546,3450,TOYOTA,Camry,2019,Sedan,Hybrid,9626.0,Automatic,Black
11547,9722,MERCEDES-BENZ,C 240,2001,Sedan,Petrol,20017.0,Tiptronic,Black
11548,3293,CHEVROLET,Impala,2012,Sedan,Petrol,128195.0,Automatic,Black
11549,13799,TOYOTA,Aqua,2012,Hatchback,Hybrid,96000.0,Automatic,Silver
11550,14113,TOYOTA,Prius,2010,Hatchback,Hybrid,123270.0,Automatic,Black
11551,16838,NISSAN,March,2013,Hatchback,Petrol,59000.0,Automatic,Black
11552,22580,MERCEDES-BENZ,E 300,2017,Sedan,Petrol,50930.0,Automatic,Black
11553,57526,HYUNDAI,Santa FE,2017,Jeep,Diesel,40950.0,Automatic,Silver
11554,87027,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,Petrol,0.0,Automatic,Black
11555,20385,NISSAN,Juke,2013,Hatchback,Petrol,62000.0,Automatic,Blue
11556,6586,TOYOTA,Vitz,2010,Hatchback,Petrol,39000.0,Automatic,Black
11557,627,BMW,535,2013,Sedan,Hybrid,195941.0,Automatic,Black
11558,18503,TOYOTA,Prius,2010,Hatchback,Hybrid,141000.0,Automatic,Grey
11559,19676,HYUNDAI,Elantra,2012,Sedan,Petrol,152000.0,Automatic,White
11560,7527,HONDA,Odyssey,2005,Minivan,Petrol,225000.0,Automatic,Black
11561,18817,TOYOTA,Camry,2018,Sedan,Hybrid,35058.0,Automatic,White
11562,6272,CHEVROLET,Cruze,2009,Sedan,Petrol,66444.0,Automatic,Black
11563,706,LEXUS,HS 250h,2010,Sedan,Hybrid,275654.0,Automatic,Red
11564,15681,FORD,Transit,2005,Microbus,Diesel,176000.0,Manual,White
11565,470,HYUNDAI,Sonata,2012,Sedan,Hybrid,202864.0,Automatic,Blue
11566,1646,MERCEDES-BENZ,E 350,2012,Sedan,Diesel,240987.0,Automatic,Black
11567,5331,OPEL,Vectra,1997,Hatchback,Petrol,2000.0,Manual,Silver
11568,12544,FORD,Transit,2003,Microbus,Diesel,300000.0,Manual,Yellow
11569,15681,MERCEDES-BENZ,S 500,2001,Sedan,LPG,220000.0,Tiptronic,White
11570,314,CHEVROLET,Volt,2014,Hatchback,Hybrid,131893.0,Automatic,Brown
11571,20005,HYUNDAI,Elantra,2012,Sedan,Petrol,107179.0,Automatic,White
11572,3293,TOYOTA,Tundra,2014,Sedan,Petrol,0.0,Automatic,White
11573,43626,HYUNDAI,Tucson,2016,Jeep,Diesel,122856.0,Automatic,Black
11574,8467,OPEL,Astra,2000,Universal,Petrol,131000.0,Manual,Black
11575,549,MAZDA,CX-9,2011,Sedan,Petrol,134157.0,Automatic,Black
11576,8781,NISSAN,Tiida,2007,Hatchback,Petrol,150300.0,Automatic,Grey
11577,8781,NISSAN,Serena,2002,Minivan,Petrol,175000.0,Variator,Black
11578,31361,INFINITI,EX37,2012,Hatchback,Petrol,52000.0,Automatic,Black
11579,16725,MERCEDES-BENZ,E 220 W210...CDI,2002,Sedan,Diesel,228000.0,Tiptronic,Black
11580,2666,FORD,Fusion,2015,Sedan,Hybrid,100747.0,Automatic,Green
11581,21950,TOYOTA,Camry,2014,Coupe,Petrol,92000.0,Tiptronic,Blue
11582,10349,VOLKSWAGEN,Jetta,2009,Sedan,Petrol,166400.0,Automatic,Black
11583,188,HYUNDAI,Sonata,2011,Sedan,Hybrid,108826.0,Automatic,Black
11584,35617,CHEVROLET,Captiva,2015,Jeep,Diesel,123843.0,Automatic,Grey
11585,21893,TOYOTA,Aqua,2012,Hatchback,Petrol,58600.0,Automatic,Black
11586,1646,FORD,Fusion,2013,Sedan,Hybrid,174619.0,Automatic,Grey
11587,9408,MERCEDES-BENZ,S 600,1992,Sedan,CNG,123000.0,Manual,Black
11588,314,TOYOTA,Camry,2013,Sedan,Hybrid,225510.0,Automatic,White
11589,53872,HYUNDAI,Santa FE,2015,Jeep,Diesel,48484.0,Automatic,Silver
11590,22580,TOYOTA,Camry,2012,Sedan,Petrol,13800.0,Tiptronic,Blue
11591,19444,HYUNDAI,Elantra,2016,Sedan,Petrol,75200.0,Automatic,Grey
11592,13956,TOYOTA,Camry,2014,Sedan,Hybrid,266000.0,Automatic,Black
11593,1176,MAZDA,1000,2015,Sedan,Petrol,142800.0,Automatic,Grey
11594,157,LEXUS,GX 460,2012,Jeep,Petrol,189704.0,Automatic,Grey
11595,3293,TOYOTA,Prius,2010,Hatchback,Hybrid,159382.0,Automatic,White
11596,15530,TOYOTA,Aqua,2013,Hatchback,Petrol,123700.0,Automatic,Black
11597,5018,TOYOTA,Camry,2013,Sedan,Hybrid,190549.0,Automatic,Black
11598,22473,HONDA,FIT,2013,Hatchback,Petrol,55000.0,Automatic,Golden
11599,20100,MERCEDES-BENZ,C 250,2012,Sedan,Petrol,96432.0,Tiptronic,White
11600,25089,TOYOTA,Aqua,2013,Hatchback,Petrol,83362.0,Automatic,Black
11601,2587,AUDI,A3,2012,Sedan,Diesel,174966.0,Automatic,Black
11602,13485,VOLKSWAGEN,Jetta სასწაფოდ,2011,Sedan,Petrol,134400.0,Tiptronic,Black
11603,5802,MERCEDES-BENZ,E 350,2013,Sedan,Diesel,107800.0,Automatic,Grey
11604,14740,CHEVROLET,Corvette,2011,Sedan,Petrol,117000.0,Tiptronic,White
11605,23521,CHEVROLET,Malibu,2017,Sedan,Petrol,53000.0,Tiptronic,Blue
11606,3607,FORD,Transit,1992,Goods wagon,Diesel,1000.0,Manual,Red
11607,21639,KIA,Optima,2013,Sedan,Hybrid,109000.0,Automatic,White
11608,7919,TOYOTA,Aqua,2012,Hatchback,Hybrid,163312.0,Automatic,Silver
11609,13015,MERCEDES-BENZ,GLK 250,2015,Jeep,Diesel,199189.0,Automatic,Blue
11610,282,FORD,Fusion,2013,Sedan,Hybrid,174619.0,Automatic,Grey
11611,19707,HYUNDAI,Elantra,2012,Sedan,Petrol,97000.0,Automatic,White
11612,13589,HYUNDAI,Elantra,2012,Sedan,Petrol,162911.0,Automatic,White
11613,28015,TOYOTA,Aqua,2015,Hatchback,Petrol,122637.0,Automatic,Black
11614,1550,MITSUBISHI,Minica,2000,Goods wagon,Petrol,48000.0,Manual,White
11615,43905,FORD,Mustang,2016,Coupe,Petrol,85000.0,Tiptronic,Blue
11616,5488,TOYOTA,Camry,2014,Sedan,Hybrid,109798.0,Automatic,White
11617,1019,HYUNDAI,Elantra,2017,Sedan,Petrol,25635.0,Automatic,Black
11618,47042,MERCEDES-BENZ,Sprinter 316 CDI,2013,Microbus,Diesel,220000.0,Manual,White
11619,23207,TOYOTA,Prius,2013,Hatchback,Hybrid,71244.0,Automatic,Grey
11620,17876,TOYOTA,Prius C,2013,Sedan,Hybrid,65000.0,Automatic,Red
11621,12544,HONDA,FIT,2011,Sedan,Hybrid,120521.0,Tiptronic,Black
11622,314,LEXUS,RX 450,2010,Jeep,Hybrid,382746.0,Automatic,Silver
11623,11604,CHEVROLET,Volt,2012,Sedan,Plug-in Hybrid,0.0,Automatic,Silver
11624,53154,HYUNDAI,Santa FE,2016,Jeep,Diesel,99000.0,Automatic,Silver
11625,17719,HYUNDAI,Grandeur,2015,Sedan,LPG,81125.0,Automatic,Silver
11626,14426,HYUNDAI,H1,2009,Minivan,Diesel,72999.0,Automatic,Black
11627,6586,TOYOTA,CHR,2019,Jeep,Petrol,19968.0,Automatic,White
11628,20542,HYUNDAI,Sonata,2015,Sedan,LPG,43071.0,Automatic,White
11629,49000,BMW,420,2015,Coupe,Petrol,28800.0,Tiptronic,Black
11630,18660,CHEVROLET,Cruze PREMIER,2016,Sedan,Petrol,9470.0,Automatic,Silver
11631,9408,MERCEDES-BENZ,S 430,2000,Sedan,Petrol,0.0,Tiptronic,Silver
11632,21953,TOYOTA,Prius,2012,Hatchback,Hybrid,90000.0,Automatic,White
11633,14113,TOYOTA,Prius,2006,Sedan,Hybrid,0.0,Variator,Silver
11634,862,TOYOTA,Camry,2014,Sedan,Hybrid,130478.0,Automatic,White
11635,392,MERCEDES-BENZ,E 300,2017,Sedan,Petrol,1600.0,Automatic,Black
11636,3,MERCEDES-BENZ,C 220,1998,Sedan,Diesel,20600.0,Manual,Black
11637,25716,NISSAN,Navara,2007,Pickup,Diesel,220000.0,Automatic,Silver
11638,17092,KIA,Optima,2015,Sedan,Petrol,41088.0,Automatic,Black
11639,18817,TOYOTA,Camry,2018,Sedan,Hybrid,35058.0,Automatic,White
11640,28288,HONDA,FIT,2014,Hatchback,Petrol,36261.0,Automatic,Black
11641,10036,MERCEDES-BENZ,E 36 AMG,2001,Sedan,Petrol,230000.0,Manual,Black
11642,53314,BMW,535,2014,Sedan,Diesel,64000.0,Tiptronic,Grey
11643,94,HYUNDAI,Elantra,2017,Jeep,Petrol,284251.0,Automatic,Grey
11644,24458,MINI,Countryman,2011,Jeep,Petrol,83000.0,Tiptronic,Green
11645,5018,NISSAN,X-Terra,2002,Jeep,Petrol,22000.0,Automatic,Black
11646,28225,MITSUBISHI,Outlander xl,2015,Jeep,Petrol,117000.0,Automatic,Blue
11647,14269,HONDA,"FIT ""S""- PAKETI.",2014,Sedan,Hybrid,76000.0,Tiptronic,Black
11648,25716,VOLKSWAGEN,CC,2012,Sedan,Petrol,125000.0,Automatic,Black
11649,16308,LEXUS,GX 470,2010,Jeep,Petrol,357246.0,Automatic,Grey
11650,27858,HYUNDAI,Santa FE,2013,Jeep,Diesel,273371.0,Automatic,Silver
11651,22357,CHEVROLET,Orlando,2012,Jeep,Diesel,176379.0,Automatic,Grey
11652,1882,TOYOTA,Camry,2011,Sedan,Petrol,236936.0,Automatic,Blue
11653,20385,TOYOTA,RAV 4,2015,Jeep,Petrol,91174.0,Automatic,Silver
11654,4704,BMW,528,1998,Sedan,Petrol,250130.0,Tiptronic,Blue
11655,40,HONDA,FIT,2003,Hatchback,Petrol,120000.0,Variator,Beige
11656,862,LEXUS,GX 470,2008,Jeep,Petrol,263190.0,Automatic,White
11657,12231,FORD,Transit Connect,2011,Goods wagon,Petrol,160000.0,Automatic,Grey
11658,1803,TOYOTA,Prius,2013,Hatchback,Hybrid,245486.0,Automatic,Blue
11659,4391,TOYOTA,Avalon,2015,Sedan,Hybrid,0.0,Automatic,White
11660,8781,MERCEDES-BENZ,E 220,1998,Sedan,Diesel,230000.0,Manual,Silver
11661,6586,OPEL,Vectra,1999,Goods wagon,Petrol,22000.0,Manual,Silver
11662,9408,MITSUBISHI,Pajero IO,2003,Jeep,Petrol,180000.0,Automatic,White
11663,44533,HYUNDAI,Genesis,2016,Sedan,Petrol,33705.0,Automatic,Grey
11664,16621,FORD,Focus se,2014,Hatchback,Petrol,130326.0,Automatic,Grey
11665,37066,HYUNDAI,Tucson,2016,Jeep,Diesel,88000.0,Automatic,Silver
11666,24462,TOYOTA,Camry,2014,Sedan,Petrol,66000.0,Tiptronic,Black
11667,1333,LEXUS,CT 200h,2013,Sedan,Hybrid,0.0,Automatic,Red
11668,16546,HYUNDAI,Santa FE,2011,Jeep,Diesel,244538.0,Automatic,Silver
11669,11917,HONDA,Civic,2008,Sedan,Hybrid,248126.0,Automatic,Black
11670,48534,HYUNDAI,Santa FE,2017,Jeep,Diesel,78843.0,Automatic,Silver
11671,10349,CHEVROLET,Equinox,2019,Sedan,Petrol,17051.0,Automatic,White
11672,20005,HYUNDAI,Elantra,2012,Sedan,Petrol,96860.0,Automatic,White
11673,30891,HONDA,Civic,2015,Sedan,Petrol,100658.0,Automatic,Silver
11674,9722,NISSAN,Serena,2005,Minivan,Petrol,195000.0,Automatic,Brown
11675,5959,NISSAN,Micra,2000,Coupe,Petrol,141000.0,Manual,Black
11676,14740,HYUNDAI,Elantra,2015,Sedan,Petrol,10000.0,Tiptronic,Black
11677,2822,OPEL,Vectra,1993,Sedan,Petrol,111111.0,Manual,Green
11678,7213,KIA,Sportage,2007,Jeep,Diesel,89472.0,Automatic,Silver
11679,3607,TOYOTA,Camry,2012,Sedan,Hybrid,156518.0,Automatic,White
11680,3607,TOYOTA,Camry,2012,Sedan,Hybrid,156518.0,Automatic,White
11681,1882,BMW,X5,2010,Jeep,Diesel,265210.0,Automatic,Black
11682,36219,HYUNDAI,H1,2016,Universal,Diesel,156151.0,Automatic,Grey
11683,2195,OPEL,Corsa,1996,Hatchback,Petrol,270000.0,Manual,Black
11684,10976,FORD,Transit,1998,Microbus,Diesel,325812.0,Manual,White
11685,627,NISSAN,Maxima,2011,Sedan,Petrol,147242.0,Automatic,Blue
11686,188,FORD,Fusion,2017,Sedan,Hybrid,78373.0,Automatic,White
11687,9408,MERCEDES-BENZ,C 180,1999,Sedan,Petrol,250000.0,Manual,Blue
11688,9408,MAZDA,MPV,2001,Minivan,Petrol,180000.0,Automatic,Black
11689,25402,TOYOTA,Camry SE,2011,Sedan,Petrol,72000.0,Tiptronic,Silver
11690,11447,LEXUS,IS 250,2014,Sedan,Petrol,87462.0,Automatic,Black
11691,22266,SSANGYONG,REXTON SUPER,2010,Jeep,Diesel,66000.0,Automatic,Black
11692,38574,TOYOTA,Camry,2016,Sedan,Hybrid,60000.0,Automatic,White
11693,9252,FORD,Transit,2005,Goods wagon,Diesel,170000.0,Manual,White
11694,18817,MERCEDES-BENZ,C 300,2009,Sedan,Petrol,130000.0,Tiptronic,White
11695,50805,MAZDA,Mazda 6,2017,Sedan,Petrol,22000.0,Automatic,White
11696,26971,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,Petrol,0.0,Automatic,Silver
11697,7000,AUDI,A4,2002,Sedan,Petrol,200000.0,Tiptronic,Silver
11698,1568,NISSAN,Tiida,2009,Hatchback,Petrol,95000.0,Automatic,Silver
11699,40688,HYUNDAI,H1,2016,Universal,Diesel,135206.0,Automatic,White
11700,5739,DAEWOO,Lacetti,2010,Sedan,Petrol,86382.0,Automatic,Silver
11701,24283,HYUNDAI,Santa FE,2013,Jeep,Diesel,238939.0,Automatic,Silver
11702,1176,HYUNDAI,Sonata,2012,Sedan,Hybrid,0.0,Automatic,Red
11703,3136,FORD,Fiesta SE,2014,Hatchback,Petrol,144000.0,Automatic,Red
11704,47989,SSANGYONG,REXTON,2016,Jeep,Diesel,110170.0,Automatic,Black
11705,4704,HYUNDAI,Getz,2008,Hatchback,Petrol,0.0,Manual,Blue
